-0.722596 1.518431 2.211473 0.919900 -70990.453125
-0.785703 1.540289 2.199969 0.902095 -71009.406250
-0.902824 1.599548 2.086162 1.000704 -71138.945312
-1.009731 1.723159 2.028014 1.025839 -71269.632812
-1.199533 1.810509 2.149008 1.040397 -71346.367188
-1.175901 1.806194 2.167845 0.883418 -71274.992188
-1.226584 1.854994 2.304131 0.915692 -71322.078125
-1.364497 1.813826 2.383331 1.028655 -71340.164062
-1.396756 1.996828 2.414850 1.094471 -71485.218750
-1.400231 1.971332 2.437893 1.214799 -71508.382812
-1.403997 2.041965 2.572502 1.013313 -71478.765625
-1.343425 2.019721 2.651444 1.177424 -71513.921875
-1.348694 1.968919 2.655057 1.234140 -71502.960938
-1.500033 1.969212 2.734211 1.254877 -71511.757812
-1.611632 1.988733 2.816135 1.187051 -71502.171875
-1.505121 1.929289 2.821697 1.113794 -71437.390625
-1.508549 1.911108 2.771909 1.129696 -71433.664062
-1.615184 1.744147 2.919423 1.176743 -71332.718750
-1.643691 1.814427 2.988666 1.075913 -71342.429688
-1.601861 1.686212 2.960042 1.065835 -71236.078125
-1.689815 1.805663 2.940206 0.953423 -71289.562500
-1.766272 1.860140 2.723392 0.855936 -71305.453125
-1.663348 1.959019 2.708707 0.804301 -71352.640625
-1.700316 1.785803 2.697758 0.883174 -71256.593750
-1.687109 1.832411 2.678948 0.939666 -71317.953125
-1.702579 1.771752 2.788043 0.901595 -71248.406250
-1.917202 1.695339 2.803144 0.848816 -71168.398438
-1.829258 1.667587 2.828271 0.917505 -71170.000000
-1.674240 1.768542 2.822334 0.985845 -71279.742188
-1.618866 1.788780 2.811366 0.939058 -71273.281250
-1.626655 1.612695 2.646487 0.774516 -71039.906250
-1.721638 1.606166 2.678299 0.649588 -70963.593750
-1.789490 1.568937 2.574909 0.704300 -70968.351562
-1.756923 1.762203 2.673064 0.661612 -71133.617188
-1.823457 1.840991 2.502681 0.588956 -71183.289062
-1.886853 1.902595 2.588013 0.554461 -71217.859375
-1.904142 2.052680 2.623444 0.508162 -71313.593750
-2.062479 2.075773 2.776505 0.492683 -71323.867188
-2.039789 2.132689 2.797246 0.396369 -71321.320312
-1.872002 2.179322 2.684754 0.239228 -71282.453125
-1.798519 2.333499 2.799851 0.260644 -71389.132812
-1.646197 2.317292 2.947725 0.309822 -71382.671875
-1.792280 2.283354 2.830112 0.231461 -71341.140625
-1.768001 2.398779 2.918794 0.233980 -71412.281250
-1.847104 2.454844 3.037821 0.309953 -71472.257812
-1.920256 2.330395 2.978343 0.073792 -71302.515625
-1.878564 2.457392 3.034348 -0.008951 -71348.625000
-1.945752 2.443638 3.003633 -0.053661 -71324.960938
-1.902043 2.303048 2.991372 -0.120491 -71180.320312
-2.119586 2.358865 3.079932 -0.146568 -71222.015625
-1.959276 2.380247 3.098171 -0.190865 -71202.250000
-1.924707 2.488096 3.046185 -0.292302 -71236.140625
-2.059091 2.650199 3.061625 -0.327992 -71345.593750
-2.067143 2.699196 3.165230 -0.267775 -71398.203125
-2.137097 2.830402 3.186849 -0.329399 -71454.875000
-2.232759 2.754271 3.197341 -0.315062 -71420.273438
-2.312389 2.719423 3.335701 -0.354608 -71377.890625
-2.335302 2.735027 3.340517 -0.305418 -71409.906250
-2.398016 2.904140 3.504012 -0.342627 -71487.726562
-2.357580 2.957045 3.591937 -0.367479 -71500.335938
-2.518130 3.032088 3.493120 -0.450098 -71523.140625
-2.534809 3.087079 3.574895 -0.449430 -71547.671875
-2.560281 3.046055 3.454600 -0.578722 -71487.804688
-2.361336 3.112972 3.384709 -0.522037 -71536.648438
-2.420113 3.103468 3.160351 -0.607321 -71516.000000
-2.409727 3.022589 3.146618 -0.496944 -71513.804688
-2.492298 2.905289 3.062160 -0.478564 -71465.882812
-2.538348 2.844137 3.013984 -0.338389 -71489.250000
-2.454827 2.837833 2.979193 -0.402570 -71459.304688
-2.451132 2.819140 3.135128 -0.534412 -71384.664062
-2.483755 2.771770 3.316848 -0.374445 -71413.976562
-2.543325 2.855922 3.454722 -0.382289 -71456.140625
-2.582382 2.874014 3.528127 -0.313195 -71490.437500
-2.519150 2.863766 3.434498 -0.325370 -71482.007812
-2.521000 2.843642 3.504982 -0.279734 -71484.226562
-2.673831 2.936135 3.599292 -0.271398 -71538.328125
-2.811985 2.919390 3.761421 -0.392410 -71485.406250
-2.744814 2.972732 3.819425 -0.125624 -71595.218750
-2.768521 2.999246 3.896100 -0.158449 -71594.992188
-2.634498 2.920465 3.954456 0.002264 -71599.812500
-2.470657 2.902622 3.963613 -0.008494 -71581.398438
-2.314237 2.936777 3.994512 0.174800 -71642.382812
-2.226364 2.858140 4.141251 0.371455 -71654.359375
-2.090384 2.970924 4.139594 0.233581 -71658.960938
-2.058544 2.946661 4.178648 0.376249 -71683.632812
-2.007787 3.018562 4.154749 0.296609 -71690.257812
-2.003499 3.102632 4.056535 0.410626 -71748.585938
-1.976598 3.124775 4.108841 0.340981 -71738.570312
-1.836642 3.089694 4.015114 0.311514 -71719.039062
-1.815815 3.208352 3.972353 0.130160 -71718.945312
-1.849087 3.144114 3.881101 0.035005 -71676.179688
-1.885424 3.220726 3.805514 0.062083 -71714.757812
-1.740458 3.281893 3.799895 0.121139 -71744.976562
-1.652723 3.230276 3.833368 0.237935 -71750.304688
-1.532432 3.166174 3.972183 0.276055 -71730.054688
-1.666042 3.128439 4.141473 0.386681 -71740.515625
-1.493000 3.192417 4.091677 0.477199 -71776.765625
-1.476827 3.100834 4.025633 0.409093 -71734.734375
-1.435439 3.005509 3.944292 0.614988 -71749.203125
-1.544709 3.038156 3.970945 0.683059 -71775.187500
-1.442893 3.061477 3.958002 0.771194 -71796.867188
-1.260377 2.988631 3.951160 0.755342 -71768.328125
-1.187306 2.946499 3.911115 0.784177 -71760.328125
-1.243964 2.857693 3.904550 0.754749 -71726.171875
-1.176319 3.015446 3.820517 0.958923 -71815.289062
-0.943335 2.900943 3.860473 1.036817 -71791.382812
-1.078474 2.959921 3.900079 1.125850 -71824.945312
-1.062079 2.794082 3.819949 1.085836 -71771.875000
-0.883696 2.736500 3.954668 1.219092 -71772.539062
-0.862312 2.816981 4.014374 1.266398 -71803.218750
-0.804393 2.738285 3.942663 1.337915 -71793.804688
-0.822814 2.717551 3.891799 1.324546 -71786.804688
-0.762780 2.789465 3.848414 1.324212 -71807.453125
-0.748961 2.819270 3.764465 1.274191 -71808.828125
-0.769480 2.635687 3.794266 1.209453 -71739.664062
-0.865484 2.645179 3.827266 1.296230 -71761.476562
-0.861138 2.804204 3.818021 1.237872 -71799.062500
-0.816407 2.899346 3.776895 1.301110 -71835.578125
-0.866194 2.925471 3.817464 1.315763 -71844.437500
-0.758046 2.925878 3.873163 1.206300 -71824.140625
-0.933688 3.038440 3.789075 1.244475 -71862.656250
-0.799533 3.024382 4.021179 1.289606 -71859.390625
-0.995299 3.042647 4.016839 1.576560 -71904.265625
-1.013893 3.065103 3.956886 1.458569 -71895.531250
-1.222055 3.097307 4.029625 1.388726 -71894.921875
-1.113982 3.120880 4.181160 1.242975 -71876.546875
-1.081946 3.255033 4.322179 1.153554 -71890.343750
-0.976637 3.254988 4.293577 1.270033 -71904.328125
-0.893139 3.233768 4.302153 1.392787 -71913.867188
-0.988105 3.164901 4.508818 1.424123 -71902.046875
-1.128911 3.060594 4.596810 1.523664 -71893.625000
-1.250295 3.098287 4.647840 1.503934 -71899.632812
-1.232413 2.984285 4.611821 1.575719 -71885.328125
-1.234529 2.961298 4.607247 1.492753 -71869.195312
-1.195240 2.963441 4.630717 1.540297 -71875.210938
-1.132283 3.014882 4.694968 1.475067 -71875.734375
-1.119004 3.059242 4.710751 1.525417 -71891.500000
-0.947783 3.235279 4.582089 1.518670 -71925.000000
-0.961654 3.166178 4.575686 1.556635 -71916.765625
-0.842780 3.250809 4.689538 1.543456 -71927.750000
-0.782948 3.206084 4.632746 1.532375 -71918.437500
-0.750537 3.399877 4.833753 1.509624 -71946.734375
-0.718766 3.493728 4.908938 1.644540 -71972.835938
-0.713035 3.372672 4.835369 1.709121 -71961.500000
-0.684570 3.244909 4.875671 1.638888 -71932.617188
-0.758087 3.038450 4.844492 1.859783 -71920.773438
-0.774986 3.008210 4.976910 1.900104 -71917.859375
-0.968177 2.991268 5.021316 1.926052 -71919.070312
-0.894721 2.970913 4.904045 1.805768 -71902.156250
-1.061032 2.945596 4.914491 1.978478 -71918.890625
-0.922492 3.032857 5.049113 2.026211 -71936.335938
-0.983130 3.123673 5.274832 2.246854 -71969.171875
-0.984180 3.102703 5.206525 2.223470 -71964.812500
-1.080297 3.148979 5.366120 2.159311 -71965.187500
-1.126073 3.203089 5.412187 1.999786 -71959.031250
-1.149965 3.086490 5.409575 2.127607 -71952.726562
-1.248995 3.139161 5.525167 2.154494 -71962.914062
-1.311291 3.106096 5.356140 2.059050 -71951.640625
-1.174924 3.020466 5.425057 2.273871 -71955.710938
-1.125118 2.985275 5.422353 2.315854 -71953.523438
-1.018484 3.240531 5.322888 2.343098 -71992.671875
-1.051856 3.339134 5.349249 2.495113 -72014.890625
-0.937453 3.320848 5.322855 2.507925 -72013.125000
-0.954509 3.373400 5.356812 2.487930 -72017.601562
-0.959866 3.385807 5.483976 2.570631 -72022.968750
-0.963372 3.308789 5.621644 2.474657 -72007.187500
-1.000115 3.132677 5.604290 2.578323 -71993.031250
-0.941719 3.154626 5.753645 2.548723 -71991.898438
-1.032712 3.118329 5.795048 2.651333 -71994.835938
-1.095347 3.163430 5.878114 2.481572 -71987.984375
-1.144957 3.184924 5.747300 2.542585 -71996.820312
-1.051331 3.331228 5.815659 2.557193 -72014.046875
-1.024115 3.391222 5.933856 2.430502 -72011.570312
-1.018958 3.506660 5.894216 2.259622 -72013.882812
-1.076746 3.411057 5.932067 2.215653 -71999.523438
-1.076331 3.453367 5.723658 2.230161 -72007.640625
-0.974410 3.430700 5.557167 2.292606 -72009.984375
-0.973455 3.403820 5.349797 2.205417 -72002.687500
-0.706280 3.380736 5.246362 2.443833 -72015.000000
-0.583653 3.215862 5.293452 2.320105 -71984.710938
-0.444783 3.145769 5.257275 2.277194 -71970.687500
-0.420600 3.252780 5.340098 2.404833 -71994.265625
-0.337067 3.222729 5.374318 2.413798 -71990.117188
-0.307791 3.258659 5.355941 2.392140 -71993.125000
-0.303549 3.121803 5.412469 2.462473 -71979.656250
-0.336404 3.184339 5.536663 2.513863 -71990.968750
-0.257291 3.315044 5.521233 2.418578 -72000.187500
-0.226200 3.438734 5.596951 2.356348 -72009.773438
-0.262439 3.317093 5.589345 2.361372 -71995.710938
-0.214751 3.462492 5.566273 2.301409 -72009.023438
-0.274071 3.474389 5.831419 2.243953 -72004.414062
-0.403923 3.457864 5.766514 2.170945 -71998.687500
-0.419880 3.461015 5.702226 2.181475 -72000.593750
-0.367290 3.448497 5.577238 2.298477 -72008.132812
-0.606709 3.474578 5.623577 2.336556 -72014.859375
-0.621717 3.298966 5.529145 2.388862 -71998.570312
-0.527814 3.398471 5.569619 2.280572 -72002.085938
-0.509919 3.376095 5.624083 2.001825 -71976.804688
-0.462248 3.300140 5.444866 2.041605 -71970.976562
-0.504391 3.287689 5.418051 2.020332 -71967.968750
-0.420356 3.400365 5.390029 2.139637 -71992.937500
-0.332712 3.425241 5.536037 2.358547 -72009.609375
-0.263593 3.351382 5.469316 2.287638 -71995.804688
-0.334401 3.376366 5.296152 2.294326 -72001.546875
-0.436684 3.436983 5.371777 2.388496 -72015.015625
-0.426210 3.452421 5.484259 2.215830 -72004.132812
-0.374163 3.317980 5.435329 2.066374 -71975.023438
-0.487756 3.370943 5.548125 2.092673 -71984.257812
-0.399057 3.223690 5.691268 2.260430 -71975.289062
-0.331014 3.435868 5.842244 2.337495 -72006.656250
-0.333758 3.341085 5.826665 2.365530 -71997.250000
-0.345159 3.271313 6.039571 2.244600 -71976.375000
-0.280836 3.167817 5.845738 2.406541 -71976.812500
-0.303169 3.210429 6.020556 2.527421 -71990.390625
-0.415746 3.297123 6.025778 2.538691 -72002.828125
-0.505714 3.322730 6.205025 2.608537 -72009.570312
-0.388959 3.380527 6.233171 2.597176 -72014.460938
-0.388757 3.324284 6.157540 2.463377 -71999.437500
-0.599844 3.242511 6.137709 2.628541 -72002.617188
-0.584896 3.204201 6.293478 2.562811 -71991.562500
-0.577111 3.392189 6.265580 2.621976 -72018.218750
-0.572333 3.478597 6.230820 2.583603 -72025.421875
-0.637620 3.391261 6.256277 2.685813 -72022.445312
-0.447198 3.468213 6.157019 2.673901 -72029.429688
-0.328830 3.343540 6.234666 2.531604 -72005.421875
-0.453905 3.303211 6.217525 2.536056 -72001.882812
-0.478723 3.284087 6.306800 2.459293 -71993.273438
-0.423826 3.148208 6.356421 2.411030 -71969.835938
-0.401746 3.139847 6.468431 2.324351 -71959.359375
-0.287843 3.184112 6.509465 2.246877 -71957.484375
-0.366474 3.361932 6.506598 2.123482 -71973.695312
-0.307930 3.507608 6.493991 2.335708 -72008.804688
-0.439500 3.510086 6.512021 2.077121 -71990.710938
-0.433148 3.631686 6.579388 1.935956 -71994.507812
-0.432561 3.826693 6.519349 1.812195 -72009.734375
-0.580750 3.843636 6.530614 1.598230 -71996.421875
-0.576713 3.915613 6.407485 1.624014 -72008.664062
-0.534672 3.754220 6.297736 1.657840 -71991.976562
-0.605060 3.725751 6.320564 1.696370 -71991.757812
-0.501634 4.028354 6.335798 1.726404 -72028.585938
-0.422956 3.921057 6.265855 1.692049 -72014.523438
-0.490675 3.773083 6.152967 1.598898 -71990.843750
-0.555006 3.861332 6.341887 1.624002 -72002.585938
-0.729560 3.748885 6.153439 1.624684 -71991.906250
-0.579009 3.948199 5.942144 1.598040 -72015.320312
-0.596499 4.125863 5.972656 1.696650 -72040.320312
-0.599681 4.132687 5.996224 1.540306 -72031.179688
-0.675194 4.241831 5.941315 1.624072 -72047.875000
-0.571233 4.210233 5.970621 1.755286 -72051.359375
-0.503894 4.099144 5.880341 1.752051 -72041.132812
-0.537336 3.939322 5.648953 1.671726 -72021.882812
-0.514004 3.975842 5.761679 1.613347 -72020.734375
-0.549741 4.051842 5.629955 1.590867 -72028.882812
-0.529645 4.095059 5.549506 1.613221 -72035.281250
-0.655190 4.044508 5.507871 1.762133 -72040.343750
-0.666864 4.076052 5.479942 1.609796 -72034.671875
-0.848717 4.057871 5.525501 1.662587 -72036.898438
-0.837468 3.824361 5.424695 1.720183 -72016.648438
-0.681246 4.091961 5.494308 1.859785 -72050.421875
-0.723851 4.161657 5.516851 1.834835 -72055.359375
-0.605890 4.171344 5.502819 1.810345 -72054.359375
-0.637619 3.959160 5.405757 1.826735 -72036.468750
-0.623723 3.954224 5.291978 1.900066 -72041.015625
-0.635193 3.779287 5.408547 1.764922 -72013.242188
-0.746026 3.530970 5.389624 1.767079 -71983.296875
-0.716251 3.616736 5.388193 1.707645 -71989.710938
-0.659900 3.642867 5.412217 1.712046 -71992.750000
-0.617818 3.674370 5.407552 1.697419 -71995.359375
-0.647298 3.758773 5.314641 1.492638 -71991.125000
-0.633421 3.804897 5.445953 1.667017 -72008.882812
-0.661516 3.727495 5.374920 1.648729 -71999.015625
-0.692995 3.825339 5.304423 1.707680 -72015.945312
-0.805878 3.651589 5.221013 1.640344 -71991.468750
-0.743981 3.629958 5.289971 1.572969 -71981.632812
-0.831550 3.601938 5.125935 1.482924 -71972.500000
-0.916601 3.562904 5.164947 1.562065 -71974.296875
-0.840967 3.624615 5.130041 1.491851 -71976.609375
-0.857959 3.608289 5.167494 1.634899 -71986.304688
-0.875208 3.578303 5.115685 1.739620 -71991.507812
-0.881255 3.463217 5.099813 1.718475 -71974.187500
-0.915352 3.567717 5.043744 1.539390 -71974.421875
-0.706466 3.574659 5.049694 1.520279 -71971.640625
-0.867327 3.590178 5.143559 1.491176 -71971.671875
-0.820458 3.599326 5.357663 1.430975 -71964.226562
-0.805117 3.773461 5.388105 1.475881 -71992.265625
-0.688852 3.824723 5.324605 1.414189 -71993.593750
-0.755048 3.764629 5.229958 1.362610 -71982.875000
-0.982538 3.624413 5.182343 1.359745 -71965.187500
-1.055283 3.529340 5.071804 1.295179 -71945.976562
-1.089225 3.432635 4.995333 1.214373 -71921.609375
-1.153320 3.516333 4.865292 1.280840 -71946.382812
-1.081981 3.433249 4.845233 1.139645 -71915.156250
-1.185610 3.712536 4.675366 1.119745 -71964.335938
-1.160105 3.588383 4.606854 1.161011 -71949.523438
-1.157220 3.641389 4.620584 1.080573 -71949.601562
-1.083625 3.705364 4.818612 1.221718 -71970.015625
-0.983657 3.725587 4.837183 1.065775 -71956.578125
-1.115668 3.613343 4.792163 1.060398 -71939.750000
-1.130410 3.446702 4.781698 0.957542 -71896.476562
-1.145898 3.507220 4.752013 0.840864 -71894.070312
-1.023253 3.546463 4.714983 0.927065 -71911.968750
-1.086099 3.501993 4.937308 0.997335 -71909.257812
-1.055011 3.356906 4.951467 1.071141 -71888.843750
-0.756820 3.312847 5.102736 1.058994 -71869.882812
-0.807768 3.408854 5.259111 0.880032 -71862.437500
-0.944246 3.437362 5.234576 0.722423 -71847.156250
-0.775997 3.419667 5.408110 0.562167 -71806.164062
-0.710090 3.435559 5.561240 0.706356 -71831.390625
-0.873956 3.570533 5.494806 0.913858 -71898.695312
-0.876527 3.641131 5.384372 1.052198 -71931.421875
-0.956997 3.905557 5.480607 0.960718 -71964.632812
-1.101262 3.865206 5.515545 0.931230 -71956.515625
-1.015003 3.736516 5.569255 1.132094 -71955.085938
-0.878281 3.895847 5.472897 1.183000 -71983.460938
-0.997150 3.816070 5.569088 1.149229 -71968.859375
-1.079037 3.670833 5.631810 1.173755 -71948.656250
-1.128184 3.544765 5.663026 1.292614 -71940.453125
-1.063169 3.667576 5.623435 1.220123 -71952.914062
-1.089851 3.798565 5.466778 1.228137 -71976.023438
-1.047621 3.790751 5.543577 1.276777 -71977.945312
-1.018581 3.908648 5.585060 1.359888 -72000.007812
-1.023396 3.852638 5.615763 1.265801 -71984.484375
-1.017622 3.848344 5.695727 1.078630 -71965.335938
-0.984345 3.766653 5.771116 1.102996 -71953.570312
-1.016493 3.685484 5.663470 1.062086 -71937.617188
-0.939108 3.548995 5.723024 0.931825 -71893.296875
-0.745274 3.418728 5.540627 0.858764 -71854.007812
-0.849070 3.447651 5.558315 1.065787 -71892.484375
-0.753463 3.494634 5.628279 1.053907 -71897.765625
-0.827568 3.514040 5.417079 1.220736 -71927.109375
-0.743024 3.381521 5.355602 1.311534 -71913.242188
-0.603722 3.430451 5.192664 1.340163 -71926.601562
-0.561580 3.481941 5.099241 1.415978 -71944.804688
-0.615581 3.375477 5.132412 1.314291 -71914.476562
-0.400334 3.466664 5.155860 1.475150 -71945.875000
-0.329037 3.593076 4.960042 1.458342 -71966.039062
-0.245282 3.674194 5.007646 1.455142 -71976.195312
-0.282139 3.683173 4.898802 1.484934 -71981.734375
-0.304828 3.679620 4.724897 1.414890 -71977.359375
-0.357312 3.701757 4.642385 1.117589 -71953.750000
-0.429395 3.609630 4.523133 1.070404 -71935.882812
-0.427828 3.473208 4.519153 0.967494 -71897.617188
-0.391312 3.522889 4.537125 0.997586 -71910.546875
-0.446627 3.592509 4.707974 0.954059 -71916.226562
-0.438273 3.668853 4.618290 0.973696 -71933.859375
-0.576073 3.509637 4.700462 0.925027 -71898.234375
-0.592744 3.424425 4.639954 0.834738 -71868.585938
-0.618790 3.350221 4.589023 0.912509 -71864.851562
-0.426295 3.223778 4.495003 0.931240 -71835.953125
-0.300807 3.156343 4.480960 0.942334 -71818.234375
-0.357005 3.149943 4.523900 1.153328 -71851.570312
-0.392502 3.108443 4.454386 1.180271 -71847.742188
-0.559759 3.098069 4.399978 1.241840 -71858.484375
-0.518740 3.361255 4.198495 1.295352 -71923.320312
-0.499795 3.399624 4.226443 1.328463 -71933.296875
-0.454227 3.453455 4.189801 1.372348 -71947.132812
-0.445658 3.304714 4.218260 1.493630 -71934.203125
-0.313995 3.270956 3.991235 1.400202 -71919.484375
-0.203301 3.172608 4.007165 1.487432 -71909.484375
-0.099885 3.098692 3.857412 1.405278 -71885.132812
-0.131262 3.057119 3.821912 1.264223 -71856.914062
-0.179996 3.185188 3.546335 1.286010 -71894.117188
-0.318333 3.213503 3.578854 1.322946 -71905.789062
-0.338671 3.308419 3.599106 1.340668 -71925.796875
-0.245497 3.291826 3.460049 1.387518 -71929.015625
-0.227445 3.421782 3.359910 1.356840 -71949.171875
-0.327259 3.302053 3.530684 1.131320 -71900.312500
-0.245810 3.465910 3.673173 1.183907 -71934.109375
-0.345081 3.599966 3.680210 1.069685 -71945.625000
-0.314787 3.676968 3.705392 1.135810 -71963.906250
-0.175496 3.639870 3.562412 1.112650 -71956.273438
-0.397216 3.806851 3.567572 1.098778 -71981.921875
-0.523583 3.797254 3.415382 1.073688 -71981.390625
-0.522524 3.738879 3.513396 1.187151 -71982.015625
-0.630390 3.704460 3.295789 1.278723 -71988.507812
-0.673039 3.615038 3.344465 1.299871 -71977.843750
-0.653333 3.649516 3.294990 1.323054 -71984.984375
-0.766208 3.460446 3.286200 1.339040 -71960.109375
-0.639842 3.641552 3.215508 1.463469 -71995.929688
-0.686072 3.844298 3.140792 1.554143 -72026.773438
-0.646816 3.829724 3.071957 1.590672 -72027.796875
-0.502145 3.811595 3.126599 1.535281 -72020.914062
-0.608039 3.813192 3.083078 1.364024 -72010.625000
-0.653111 3.923574 3.057350 1.496417 -72031.906250
-0.702694 4.023059 2.995490 1.691261 -72052.734375
-0.726490 3.890996 3.107438 1.751914 -72043.335938
-0.796245 3.884442 3.286544 1.769805 -72042.843750
-0.741634 3.696087 3.220957 1.760797 -72023.593750
-0.652207 3.650882 3.159338 1.922500 -72028.523438
-0.688772 3.624414 3.152800 1.890498 -72024.125000
-0.623223 3.628974 3.066238 2.000078 -72031.296875
-0.647285 3.643705 3.210028 1.890839 -72025.468750
-0.699078 3.614596 3.224752 1.816035 -72017.882812
-0.700543 3.593977 3.208327 1.926402 -72022.695312
-0.655690 3.653347 3.290411 2.005892 -72032.625000
-0.468365 3.454071 3.223893 1.881457 -72001.984375
-0.431927 3.467023 3.263627 1.933709 -72006.562500
-0.527348 3.230062 3.227367 1.908431 -71974.859375
-0.432638 3.108476 3.202427 1.965420 -71961.195312
-0.355640 2.982054 3.304159 1.951039 -71937.296875
-0.387280 3.099238 3.374492 2.193244 -71976.757812
-0.205235 3.122015 3.305600 2.078227 -71969.890625
-0.049283 3.167051 3.283294 1.944546 -71964.000000
0.004353 3.310249 3.281854 1.944070 -71984.007812
-0.189779 3.272037 3.279172 2.043183 -71988.109375
